doc_id,index_in_doc,term,is_food
8,66,and,False
8,70,the,False
8,74,artichoke,False
8,84,lobster,False
8,92,dip,False
8,98,sooo,False
8,103,good,False
4,0,z,False
4,2,tejas,False
4,8,exists,False
4,15,for,False
4,19,one,False
4,23,reason,False
4,30,and,False
4,34,one,False
4,38,reason,False
4,45,alone,False
4,51,to,False
4,54,sell,False
4,59,awesome,False
4,67,margaritas,True
4,78,at,False
4,81,not,False
4,26,so,False
4,88,awesome,False
4,96,prices,False
4,103,that,False
4,108,youll,False
4,114,totally,False
4,122,shell,False
4,128,out,False
4,132,for,False
4,136,anyway,False
4,143,because,False
4,151,their,False
4,157,massive,False
4,165,strength,False
4,174,will,False
4,179,sucker,False
4,186,punch,False
4,108,you,False
4,196,with,False
4,151,the,False
4,205,first,False
4,211,sip,False
4,215,and,False
4,219,then,False
4,224,bat,False
4,192,you,False
4,232,around,False
4,239,like,False
4,30,an,False
4,247,orca,False
4,252,playing,False
4,260,with,False
4,5,a,False
4,267,baby,False
4,272,seal,False
4,277,right,False
4,283,before,False
4,290,going,False
4,256,in,False
4,285,for,False
4,201,the,False
4,307,kill,False
4,312,seriously,False
4,322,three,False
4,328,of,False
4,331,these,False
4,337,things,False
4,344,will,False
4,349,have,False
4,228,you,False
4,358,giggling,False
4,367,slurring,False
4,376,declarations,False
4,389,of,False
4,392,love,False
4,114,to,False
4,219,the,False
4,404,members,False
4,412,of,False
4,415,your,False
4,420,party,False
4,426,believing,False
4,436,your,False
4,441,sexiness,False
4,450,status,False
4,457,just,False
4,462,gained,False
4,470,craving,False
4,478,jack,False
4,292,in,False
4,303,the,False
4,490,box,False
4,494,tacos,False
4,500,and,False
4,504,possibly,False
4,513,breaking,False
4,25,a,False
4,524,heel,False
4,529,upon,False
4,534,your,False
4,539,exit,False
4,544,they,False
4,549,are,False
4,30,a,False
4,337,thing,False
4,561,of,False
4,564,beauty,False
4,572,and,False
4,331,the,False
4,580,reason,False
4,587,why,False
4,591,they,False
4,596,enforce,False
4,40,a,False
4,606,three,False
4,67,margarita,True
4,622,limit,False
4,628,unfortunately,False
4,642,theyll,False
4,649,run,False
4,354,you,False
4,397,to,False
4,662,bucks,False
4,668,depending,False
4,19,on,False
4,681,how,False
4,685,much,False
4,690,razzle,False
4,697,dazzle,False
4,704,youre,False
4,710,going,False
4,299,for,False
4,400,the,False
4,725,sixth,False
4,731,street,False
4,612,margarita,True
4,10,is,False
4,486,the,False
4,755,most,False
4,760,basic,False
4,766,frozen,False
4,16,or,False
4,27,on,False
4,544,the,False
4,783,rocks,False
4,789,and,False
4,748,is,False
4,796,delicious,False
4,41,so,False
4,793,is,False
4,576,the,False
4,692,z,False
4,819,top,False
4,823,shelf,False
4,829,and,False
4,591,the,False
4,837,chambord,False
4,846,and,False
4,642,the,False
4,854,frozen,False
4,861,watermelon,False
4,872,and,False
4,721,the,False
4,880,grand,False
4,886,marnier,False
4,882,and,False
4,10,i,False
4,900,think,False
4,906,youre,False
4,912,sensing,False
4,751,the,False
4,924,trend,False
4,930,here,False
4,894,and,False
4,779,the,False
4,943,food,False
4,951,well,False
4,73,it,False
4,959,exists,False
4,62,so,False
4,415,you,False
4,973,dont,False
4,978,leave,False
4,296,in,False
4,813,the,False
4,991,condition,False
4,1001,discussed,False
4,1011,above,False
4,1018,its,False
4,1022,not,False
4,5,as,False
4,1029,good,False
4,25,as,False
4,833,the,False
4,1041,margaritas,True
4,1052,but,False
4,1056,once,False
4,436,you,False
4,1065,have,False
4,45,a,False
4,1072,couple,False
4,1079,youre,False
4,1085,really,False
4,1092,not,False
4,1096,going,False
4,658,to,False
4,1105,care,False
4,1110,that,False
4,1115,much,False
4,1120,brunch,False
4,810,is,False
4,850,the,False
4,1134,best,False
4,1139,time,False
4,819,to,False
4,1147,hit,False
4,1151,this,False
4,1156,place,False
4,529,up,False
4,935,and,False
4,1169,indulge,False
4,339,in,False
4,59,a,False
4,1182,three,False
4,1188,dollar,False
4,1195,mimosa,True
4,1202,their,False
4,1208,three,False
4,1214,dollar,False
4,1221,top,False
4,1225,shelf,False
4,1231,doityourself,False
4,1244,bloody,False
4,1251,mary,False
4,1256,bar,False
4,1260,with,False
4,117,all,False
4,876,the,False
4,1273,fixins,False
4,1280,including,False
4,1291,beef,False
4,1296,jerky,False
4,1304,stir,False
4,1309,sticks,False
4,133,or,False
4,920,the,False
4,1323,epic,False
4,1328,margaritas,True
4,939,the,False
4,1344,chicken,True
4,1165,and,False
4,1356,potato,False
4,1363,hash,False
4,961,is,False
4,1371,decent,False
4,1378,but,False
4,197,it,False
4,1385,used,False
4,1102,to,False
4,143,be,False
4,1396,much,False
4,1401,better,False
4,1408,back,False
4,1413,when,False
4,261,it,False
4,1421,was,False
4,987,the,False
4,1429,savory,False
4,1436,sage,False
4,1441,chicken,True
4,1352,and,False
4,1453,potato,False
4,1460,hash,False
4,1449,and,False
4,1469,had,False
4,1473,how,False
4,973,do,False
4,534,you,False
4,1484,say,False
4,1488,actual,False
4,1495,flavor,False
4,1503,now,False
4,1507,its,False
4,1511,just,False
4,1516,blah,False
4,269,by,False
4,1524,comparison,False
4,1536,well,False
4,1541,done,False
4,1546,blah,False
4,1552,but,False
4,1556,blah,False
4,1087,all,False
4,1037,the,False
4,1569,same,False
4,1574,although,False
4,1583,mr,False
4,1587,man,False
4,1591,loves,False
4,541,it,False
4,85,so,False
4,653,you,False
4,1608,may,False
4,1612,want,False
4,1144,to,False
4,1620,hit,False
4,1074,up,False
4,1130,the,False
4,1631,smothered,False
4,1641,burrito,True
4,247,or,False
4,1296,jerk,False
4,1657,chicken,True
4,1665,salad,False
4,1671,instead,False
4,1679,both,False
4,1684,of,False
4,1687,which,False
4,1106,are,False
4,1697,delicious,False
4,1708,happy,False
4,1714,hour,False
4,1002,is,False
4,1722,also,False
4,68,a,False
4,1729,pretty,False
4,1736,good,False
4,1741,deal,False
4,1746,with,False
4,47,one,False
4,1755,dollar,False
4,1762,off,False
4,1265,all,False
4,1770,drinks,False
4,1465,and,False
4,1781,half,False
4,96,price,False
4,1792,appetizers,False
4,1804,id,False
4,1807,recommend,False
4,1202,the,False
4,1821,cast,False
4,1826,iron,False
4,1831,skillet,False
4,1839,dumplings,False
4,1849,that,False
4,1693,are,False
4,1858,like,False
4,1863,crispy,False
4,233,round,False
4,1876,asian,False
4,1356,pot,False
4,1886,stickers,False
4,1895,that,False
4,1900,come,False
4,1905,out,False
4,1909,sizzlin,False
4,363,in,False
4,1920,sweet,False
4,1926,chile,False
4,1932,sauce,False
4,286,or,False
4,1269,the,False
4,1945,tortilla,False
4,1954,soup,False
4,1959,which,False
4,1127,is,False
4,1968,done,False
4,1973,really,False
4,1980,really,False
4,1987,well,False
4,1635,here,False
4,1997,with,False
4,2002,avocado,True
4,1777,and,False
4,2014,lots,False
4,1762,of,False
4,2022,chunky,False
4,2029,chicken,True
4,2038,but,False
4,2042,forget,False
4,1319,the,False
4,2053,food,False
4,2059,its,False
4,1340,the,False
4,2067,backup,False
4,2074,vocals,False
4,1221,to,False
4,1425,the,False
4,2088,wailing,False
4,2096,showboat,False
4,441,sex,False
4,2109,symbol,False
4,2019,of,False
4,71,a,False
4,2121,lead,False
4,2126,singer,False
4,2133,that,False
4,2138,runs,False
4,2067,back,False
4,2148,stage,False
4,598,for,False
4,75,a,False
4,2160,mid,False
4,2096,show,False
4,2105,sex,False
4,2173,drug,False
4,2178,booze,False
4,2184,binge,False
4,2190,while,False
4,1152,his,False
4,2200,second,False
4,2207,tier,False
4,2212,standin,False
4,2220,entertains,False
4,1565,the,False
4,2235,crowd,False
4,2241,with,False
4,78,a,False
4,2248,limp,False
4,2253,solo,False
4,1627,the,False
4,2263,margaritas,True
4,1854,are,False
4,2278,bad,False
4,158,ass,False
4,2010,and,False
4,642,they,False
4,2295,know,False
4,618,it,False
4,1835,let,False
4,405,em,False
4,2045,get,False
4,88,a,False
4,2317,little,False
4,2324,saucy,False
4,2330,with,False
4,2335,ya,False
4,2339,oh,False
4,2214,and,False
4,1634,the,False
4,2350,patio,False
4,2356,rocks,False
4,2362,almost,False
4,40,as,False
4,2372,hard,False
4,75,as,False
4,1817,the,False
4,2384,margaritas,True
4,91,so,False
4,2398,make,False
4,2403,sure,False
4,1360,to,False
4,283,be,False
4,2414,seated,False
4,2421,out,False
4,1634,there,False
0,0,i,False
0,2,really,False
0,9,want,False
0,14,to,False
0,17,give,False
0,22,this,False
0,27,place,False
0,33,four,False
0,38,stars,False
0,45,greg,False
0,50,would,False
0,56,string,False
0,63,me,False
0,66,up,False
0,69,by,False
0,72,my,False
0,75,toenails,False
0,84,and,False
0,88,make,False
0,93,me,False
0,96,repent,False
0,103,for,False
0,107,my,False
0,110,burger,True
0,117,sins,False
0,122,if,False
0,125,he,False
0,128,knew,False
0,18,i,False
0,135,was,False
0,139,reviewing,False
0,23,his,False
0,153,favorite,False
0,162,place,False
0,136,as,False
0,171,just,False
0,4,a,False
0,178,three,False
0,38,star,False
0,189,burger,True
0,196,joint,False
0,203,but,False
0,24,i,False
0,209,cant,False
0,214,abide,False
0,220,paying,False
0,227,ten,False
0,75,to,False
0,234,twelve,False
0,241,bucks,False
0,247,for,False
0,10,a,False
0,253,fast,False
0,258,food,False
0,263,burger,True
0,270,fries,True
0,276,and,False
0,29,a,False
0,282,drink,False
0,289,thats,False
0,295,crazy,False
0,301,cakes,True
0,308,granted,False
0,316,the,False
0,320,burger,True
0,24,is,False
0,330,juicy,False
0,336,perfection,False
0,347,grilled,False
0,231,to,False
0,358,order,False
0,364,with,False
0,168,as,False
0,372,many,False
0,377,custom,False
0,384,toppings,False
0,254,as,False
0,396,your,False
0,401,hardening,False
0,411,arteries,False
0,209,can,False
0,424,handle,False
0,432,they,False
0,437,have,False
0,442,two,False
0,59,in,False
0,449,particular,False
0,289,that,False
0,465,get,False
0,469,me,False
0,472,salivating,False
0,483,every,False
0,489,time,False
0,494,grilled,False
0,502,mushrooms,False
0,425,and,False
0,516,onions,True
0,460,that,False
0,529,alone,False
0,535,should,False
0,542,warrant,False
0,40,a,False
0,552,fourth,False
0,184,star,False
0,564,especially,False
0,575,since,False
0,581,they,False
0,586,dont,False
0,591,cost,False
0,10,an,False
0,599,extra,False
0,605,couple,False
0,612,bucks,False
0,79,a,False
0,620,pop,False
0,624,like,False
0,629,most,False
0,634,places,False
0,642,but,False
0,646,its,False
0,650,still,False
0,84,a,False
0,658,six,False
0,662,freakin,False
0,670,dollar,False
0,677,burger,True
0,685,if,False
0,688,they,False
0,693,hadnt,False
0,699,plastered,False
0,709,their,False
0,715,walls,False
0,721,with,False
0,726,newspaper,False
0,736,reviews,False
0,744,exalting,False
0,753,how,False
0,757,cheap,False
0,763,their,False
0,769,eats,False
0,774,were,False
0,59,i,False
0,781,would,False
0,787,probably,False
0,796,be,False
0,89,a,False
0,801,bit,False
0,805,more,False
0,810,accommodating,False
0,824,but,False
0,828,more,False
0,833,than,False
0,838,ten,False
0,842,bucks,False
0,848,for,False
0,136,a,False
0,854,fast,False
0,859,foodie,False
0,866,burger,True
0,873,meal,False
0,878,just,False
0,883,aint,False
0,344,on,False
0,80,i,False
0,586,do,False
0,896,also,False
0,901,like,False
0,524,that,False
0,911,they,False
0,916,offer,False
0,154,a,False
0,924,mini,False
0,929,version,False
0,916,of,False
0,940,their,False
0,946,two,False
0,950,patty,False
0,956,big,False
0,960,madre,False
0,966,burger,True
0,973,for,False
0,432,the,False
0,981,wimps,False
0,987,like,False
0,491,me,False
0,995,out,False
0,999,there,False
0,1006,regardless,False
0,118,i,False
0,1019,would,False
0,1025,recommend,False
0,1035,keeping,False
0,581,the,False
0,1047,foil,False
0,1052,around,False
0,1059,your,False
0,1064,burger,True
0,512,and,False
0,1075,peeling,False
0,158,it,False
0,1086,away,False
0,1091,like,False
0,688,the,False
0,1100,burritos,True
0,1109,from,False
0,1114,chipoodle,False
0,1125,this,False
0,1130,will,False
0,1135,guarantee,False
0,906,that,False
0,4,all,False
0,1154,those,False
0,1160,slippery,False
0,1169,little,False
0,1176,grilled,False
0,502,mushroom,False
0,1071,and,False
0,516,onion,True
0,1203,tidbits,False
0,1211,stay,False
0,118,in,False
0,634,place,False
0,1225,because,False
0,1233,theyre,False
0,1240,seriously,False
0,1250,too,False
0,1254,good,False
0,355,to,False
0,1262,get,False
0,1266,away,False
0,709,the,False
0,1276,french,False
0,1283,fries,True
0,1289,are,False
0,1293,also,False
0,145,in,False
0,763,the,False
0,1305,style,False
0,1145,that,False
0,122,i,False
0,1318,like,False
0,1323,freshly,False
0,1331,fried,False
0,607,up,False
0,1340,with,False
0,911,the,False
0,1349,bejeezus,False
0,1358,salted,False
0,1365,out,False
0,937,of,False
0,1372,them,False
0,1378,ten,False
0,1382,billion,False
0,1390,times,False
0,1396,better,False
0,1403,than,False
0,940,the,False
0,1323,fresh,False
0,1418,but,False
0,1422,somehow,False
0,1430,still,False
0,1436,super,False
0,1442,bland,False
0,1193,and,False
0,1452,lifeless,False
0,1461,matchsticks,False
0,1311,that,False
0,198,in,False
0,1482,out,False
0,1486,serves,False
0,977,the,False
0,1498,cajun,False
0,1504,style,False
0,1510,fries,True
0,1516,are,False
0,1520,just,False
0,1525,sprinkled,False
0,1535,with,False
0,1540,seasoned,False
0,1358,salt,False
0,164,a,False
0,1206,bit,False
0,1369,of,False
0,168,a,False
0,1566,let,False
0,1570,down,False
0,1575,from,False
0,1580,what,False
0,133,i,False
0,1587,was,False
0,1591,expecting,False
0,1601,but,False
0,176,a,False
0,1607,nice,False
0,1612,change,False
0,223,in,False
0,1622,pace,False
0,1627,since,False
0,1207,its,False
0,1637,usually,False
0,1645,curly,False
0,1651,fries,True
0,1473,that,False
0,1662,get,False
0,999,the,False
0,1670,seasoned,False
0,1549,salt,False
0,1684,treatment,False
0,1695,also,False
0,1453,if,False
0,1703,youre,False
0,186,a,False
0,1711,limey,False
0,1717,barstard,False
0,1726,like,False
0,873,me,False
0,396,you,False
0,420,can,False
0,1742,grab,False
0,210,a,False
0,1749,bottle,False
0,1561,of,False
0,1759,malt,False
0,1764,vinegar,False
0,1772,from,False
0,1043,the,False
0,1781,side,False
0,1786,counter,False
0,1444,and,False
0,1229,use,False
0,365,it,False
0,380,to,False
0,1808,drown,False
0,1703,your,False
0,1819,fries,True
0,898,so,False
0,1829,good,False
0,142,i,False
0,1836,also,False
0,1841,dig,False
0,516,on,False
0,1096,the,False
0,1852,free,False
0,1857,peanuts,True
0,145,i,False
0,1868,realize,False
0,1876,this,False
0,150,is,False
0,214,a,False
0,1886,polarizing,False
0,1897,issue,False
0,1903,considering,False
0,1233,the,False
0,1919,risk,False
0,1756,of,False
0,1860,nut,False
0,1931,allergies,False
0,1941,out,False
0,1945,there,False
0,1951,but,False
0,150,i,False
0,1957,like,False
0,646,it,False
0,1966,when,False
0,158,i,False
0,1973,was,False
0,221,a,False
0,1979,kid,False
0,198,i,False
0,1985,used,False
0,384,to,False
0,1993,judge,False
0,1272,the,False
0,2003,caliber,False
0,1924,of,False
0,84,an,False
0,2017,establishment,False
0,2031,by,False
0,2034,whether,False
0,104,or,False
0,2045,not,False
0,207,i,False
0,2051,could,False
0,2057,throw,False
0,1857,peanut,True
0,2070,shells,False
0,519,on,False
0,1301,the,False
0,2084,ground,False
0,2092,sadly,False
0,1657,that,False
0,2103,has,False
0,2107,changed,False
0,484,very,False
0,2120,little,False
0,2127,with,False
0,1345,the,False
0,2136,years,False
0,2142,because,False
0,216,i,False
0,2152,still,False
