ID,Name,Author,Publisher,Publishing_Date,Format,Pages,Rating
226,"born to magic: tales of nevaeh, volume i (volume 1)",David Wind,DMW,2015-2-15,Hardcover,344.0,4.5
227,animals real and imagined: fantasy of what is and what might be,Terryl Whitlatch,Design Studio Press,2010-12-1,Kindle,160.0,4.8
228,nine heroes: tales of heroic fantasy,Tom Barczak,CreateSpace Independent Publishing Platform,2014-2-14,Hardcover,220.0,4.7
229,diary of a wizard kid: a hilarious adventure for children ages 9-14,Boyd Brent,Independently published,2017-11-7,Kindle,120.0,3.7
230,three wells of the sea,Terry Madden,"Digital Fantasy Fiction, an imprint of Digital Fiction Publishing Corp.",2016-4-9,Kindle,374.0,4.5
231,firebolt (the dragonian series) (volume 1),Adrienne Woods,Fire Quill Publishing,2014-9-19,Paperback,474.0,4.3
232,final fantasy xii: the complete guide,Piggyback,Piggyback Interactive,2007-0-0,Paperback,340.0,5.0
233,"fantasy magazine, december 2015 (queers destroy fantasy! special issue) (volume 59)",Matthew Cheney,CreateSpace Independent Publishing Platform,2015-11-30,Kindle,214.0,
234,"fiction writers' phrase book: essential reference and thesaurus for authors of action, fantasy, horror, and science fiction (writers' phrase books) (volume 5)",Jackson Dean Chase,CreateSpace Independent Publishing Platform,2016-5-6,Kindle,60.0,4.0
235,the goblin wars: omnibus edition,Stuart Thaman,Nef House Publishing,2016-2-27,Kindle,810.0,4.1
236,mythical mermaids - fantasy adult coloring book (fantasy coloring by selina) (volume 8),Selina Fenech,Fairies and Fantasy Pty Ltd,2016-5-21,Hardcover,108.0,4.7
237,"the ultimate guide to sexual fantasy: how to have incredible sex with role play, sex games, erotic massage, bdsm play and much, much more (ultimate guides)",Violet Blue,Cleis Press,2014-6-17,Paperback,288.0,4.5
238,seven wonders book 1: the colossus rises,Peter Lerangis,HarperCollins,2013-10-1,Paperback,384.0,4.3
239,fantasies and nightmares,Lazarus Finch,CreateSpace Independent Publishing Platform,2018-3-3,Paperback,146.0,
240,american gods: a novel,Neil Gaiman,William Morrow Paperbacks,2017-3-28,Paperback,576.0,4.3
241,the jester: the jester king fantasy series: book two (volume 2),K C Herbel,Epic Books Press,2017-9-2,Hardcover,200.0,4.6
242,fire mage: blacklight chronicles,John Forrester,Amber Muse,2011-11-11,Kindle,244.0,3.5
243,fantasy characters: easy-to-follow clay-making projects in simple steps (modeling clay books),Bernadette Cuxart,Barron's Educational Series,2013-8-1,Kindle,36.0,4.2
244,the rampart guards: chronicle one in the adventures of jason lex,Wendy Terrien,Camashea Press,2016-2-26,Hardcover,284.0,4.6
245,norse mythology,Neil Gaiman,W. W. Norton &amp,2018-3-6,Hardcover,304.0,4.3
246,"dragons: an adult coloring book with fun, beautiful, and relaxing coloring pages (perfect gift for dragon lovers)",Jade Summer,CreateSpace Independent Publishing Platform,2017-6-2,Kindle,106.0,4.7
247,the chaotic caves,J. D. Neal,CreateSpace Independent Publishing Platform,2013-2-20,Paperback,46.0,4.9
248,draykon: book 1 (the draykon series),Charlotte E. English,CreateSpace Independent Publishing Platform,2012-9-15,Kindle,402.0,4.3
249,timekeeper,Tara Sim,Sky Pony Press,2017-10-31,Kindle,448.0,4.3
250,"adult coloring books: maya's magical fantasy: a coloring book featuring enchanted forests, fantasy landscapes and mythical creatures",Maya Brahms,Independently published,2017-10-28,Hardcover,106.0,3.7
251,the ultimate guide to sexual fantasy: how to turn your fantasies into reality,Violet Blue,Cleis Press,2004-8-18,Hardcover,250.0,4.3
252,romancing the werewolf: a supernatural society novella (the supernatural society) (volume 2),G.L. Carriger,GAIL CARRIGER LLC,2017-11-5,Paperback,190.0,4.8
253,cloak games: thief trap (volume 1),Jonathan Moeller,CreateSpace Independent Publishing Platform,2015-7-28,Paperback,128.0,4.4
254,harry potter and the order of the phoenix,J.K. Rowling,Scholastic Paperbacks,2004-9-1,Paperback,896.0,4.7
255,spirit & fantasy coloring book: black & white edition,Michelle Tracey,Michelle Tracey Fantasy Art,2016-2-18,Hardcover,62.0,5.0
256,the man of legends,Kenneth Johnson,47North,2017-7-1,Kindle,428.0,4.3
257,warhammer rpg: tome of salvation (warhammer fantasy roleplay),David Chart,Black Industries,2008-7-1,Paperback,256.0,4.6
258,"adult coloring books fantasy realm 4: 44 grayscale coloring pages of fantasy, fairies, flowers, elves, butterflies, animals, warriors, females and ... coloring books for adults) (volume 4)",Kimberly Hawthorne,CreateSpace Independent Publishing Platform,2018-1-5,Paperback,96.0,5.0
259,"graveyard shift: (lana harvey, reapers inc.)",Angela Roquet,CreateSpace Independent Publishing Platform,2012-9-28,Paperback,258.0,4.2
260,fantasy world. line art coloring book: adult coloring book,Alena Lazareva,CreateSpace Independent Publishing Platform,2017-4-30,Hardcover,68.0,5.0
261,annihilation: a novel (the southern reach trilogy),Jeff VanderMeer,FSG Originals,2014-2-4,Paperback,208.0,3.6
263,chaos rises: a veil world urban fantasy (volume 1),Pippa DaCosta,CreateSpace Independent Publishing Platform,2016-6-4,Kindle,288.0,4.3
264,final fantasy tactics: the official strategy guide (greatest hits),James Ratkos,Prima Publishing,2001-7-26,Hardcover,192.0,4.5
265,"avenger: the sanctuary series, vol. 2",Robert J. Crane,CreateSpace Independent Publishing Platform,2011-10-16,Hardcover,338.0,4.8
266,monkey isle,J. D. Neal,CreateSpace Independent Publishing Platform,2013-2-20,Hardcover,54.0,4.6
267,a discovery of witches (all souls trilogy),Deborah Harkness,Penguin Books,2011-12-27,Kindle,579.0,4.3
268,"the seduction of the mediterranean: writing, art and homosexual fantasy",Robert Aldrich,Routledge,1993-11-17,Kindle,288.0,4.3
269,incarnation: wandering stars volume one (volume 1),Jason Tesar,CreateSpace Independent Publishing Platform,2012-6-27,Paperback,320.0,4.3
270,the soul summoner series: books 1-3,Elicia Hyder,Inkwell &amp,2017-5-9,Paperback,778.0,4.8
271,the year's best dark fantasy & horror 2014 edition,Laird Barron,Prime Books,2014-6-17,Kindle,576.0,4.1
272,kobold guide to worldbuilding,Janna Silverstein,Open Design LLC,2012-12-23,Kindle,124.0,4.2
273,acceptance: a novel (the southern reach trilogy),Jeff VanderMeer,FSG Originals,2014-9-2,Hardcover,352.0,3.4
274,the secret of spellshadow manor 4: the keep (volume 4),Bella Forrest,CreateSpace Independent Publishing Platform,2017-7-21,Paperback,410.0,4.6
275,the legend of the firewalker,Steve Bevil,CreateSpace Independent Publishing Platform,2013-9-15,Kindle,382.0,3.6
276,official nintendo final fantasy iv advance player's guide,Nintendo Power,Nintendo of America Inc.,2005-12-9,Hardcover,104.0,4.5
277,the land of laughs,Jonathan Carroll,TOR,2001-2-10,Paperback,256.0,4.1
278,the heroes of olympus paperback boxed set,Rick Riordan,Disney-Hyperion,2016-10-4,Kindle,3088.0,4.8
279,the dark tower i: the gunslinger,Stephen King,Scribner,2016-5-3,Paperback,288.0,4.3
280,the giver (giver quartet),Lois Lowry,HMH Books for Young Readers,2014-7-1,Kindle,240.0,4.4
281,"adult coloring book : stress relieving designs animals, mandalas, flowers, paisley patterns and so much more",Cindy Elsharouni,Selah Works Prints,2017-11-20,Paperback,128.0,4.7
282,"the witcher boxed set: blood of elves, the time of contempt, baptism of fire",Andrzej Sapkowski,Orbit,2017-10-3,Kindle,1216.0,4.4
283,"inheritance cycle 4-book trade paperback boxed set (eragon, eldest, brisingr, in (the inheritance cycle)",Christopher Paolini,Knopf Books for Young Readers,2012-10-23,Kindle,880.0,4.8
284,"why dragons hide (the arclight saga, book 0)",C. M. Hayden,Independently published,2017-12-9,Kindle,171.0,4.6
285,pinehurst,Nicole Grane,CreateSpace Independent Publishing Platform,2012-4-24,Paperback,246.0,4.1
286,the traveler's gift,Andy Andrews,Thomas Nelson Publishing,2012-4-6,Hardcover,240.0,4.7
287,street dreams and hip hop barbershops: global fantasy in urban tanzania (tracking globalization),Brad Weiss,Indiana University Press,2009-5-4,Kindle,280.0,3.0
288,devlin's door: forests of the fae,K. Kibbee,Incorgnito Publishing Press,2016-1-15,Paperback,236.0,4.1
289,atlantis riptide: lost daughters of atlantis book 1 (volume 1),Allie Burton,CreateSpace Independent Publishing Platform,2013-5-14,Hardcover,298.0,4.1
290,scythe (arc of a scythe),Neal Shusterman,Simon &amp,2017-11-28,Kindle,464.0,4.7
291,dark matter: a novel,Blake Crouch,Broadway Books,2017-5-2,Paperback,368.0,4.4
292,kwarq (lyqa planet lovers),Nikki Clarke,Independently published,2018-1-30,Kindle,277.0,4.7
293,divergent (divergent series),Veronica Roth,Katherine Tegen Books,2014-9-30,Hardcover,576.0,4.5
294,insurgent (divergent series),Veronica Roth,Katherine Tegen Books,2015-1-20,Paperback,592.0,4.5
295,fairy magic - whimsical fantasy coloring book (fantasy colouring by selina) (volume 14),Selina Fenech,Fairies and Fantasy Pty Ltd,2017-7-5,Kindle,108.0,4.8
296,strega nona,Tomie de Paola,Simon &amp,1979-9-3,Paperback,40.0,4.7
297,the cricket in times square (chester cricket and his friends),George Selden,Square Fish,2008-4-1,Paperback,144.0,4.7
298,pines (the wayward pines trilogy),Blake Crouch,Thomas &amp,2012-8-21,Paperback,309.0,4.1
299,dagger - the light at the end of the world (volume 1),Walt Popester,CreateSpace Independent Publishing Platform,2016-6-24,Hardcover,238.0,3.9
300,midnight's children: a novel (modern library 100 best novels),Salman Rushdie,Random House Trade Paperbacks,2006-4-4,Paperback,536.0,3.9
301,brilliance (the brilliance trilogy),Marcus Sakey,Thomas &amp,2013-7-16,Hardcover,439.0,4.3
302,patriots: a novel of survival in the coming collapse,James Wesley Rawles,Ulysses Press,2009-4-7,Kindle,400.0,4.1
303,the hellbound heart: a novel,Clive Barker,Harper Perennial,2007-10-2,Kindle,164.0,4.3
304,the werewolf of bamberg (a hangman's daughter tale),Oliver P\u00f6tzsch,Mariner Books,2015-12-29,Hardcover,592.0,4.5
305,the andromeda strain,Michael Crichton,Vintage,2017-1-24,Kindle,304.0,4.1
306,impostor syndrome (the arcadia project),Mishell Baker,Saga Press,2018-3-13,Paperback,480.0,
307,the enchanted: a novel (p.s. (paperback)),Rene Denfeld,Harper Perennial,2015-2-24,Hardcover,272.0,4.5
308,bloodsucking fiends: a love story,Christopher Moore,Simon &amp,2008-3-18,Kindle,304.0,4.4
309,blackbirds (miriam black),Chuck Wendig,Saga Press,2015-9-15,Paperback,320.0,4.4
310,the children of men,P. D. James,Vintage,2006-5-16,Kindle,256.0,3.9
311,dark tales,Shirley Jackson,Penguin Classics,2017-10-10,Paperback,208.0,4.1
312,the strangers on montagu street (tradd street),Karen White,Berkley,2011-11-1,Paperback,352.0,4.6
313,the plague dogs: a novel,Richard Adams,Ballantine Books,2006-11-28,Hardcover,416.0,4.3
314,the atopia chronicles (atopia series),Matthew Mather,47North,2014-1-7,Kindle,496.0,3.8
315,assassin's creed: black flag,Oliver Bowden,Ace,2013-12-3,Paperback,464.0,4.4
316,murder on the sugarland express (southern ghost hunter) (volume 6),Angie Fox,Angie Fox,2017-11-20,Kindle,250.0,4.8
317,"gun, with occasional music (harvest book)",Jonathan Lethem,Harvest Books,2003-9-1,Paperback,271.0,3.8
318,psychic surveys book one: the haunting of highdown hall: a gripping supernatural thriller,Shani Struthers,Authors Reach 1,2018-2-3,Hardcover,332.0,4.4
319,the bird's nest,Shirley Jackson,Penguin Classics,2014-1-28,Paperback,272.0,3.8
320,the lemoncholy life of annie aster,Scott Wilbanks,Sourcebooks Landmark,2015-8-4,Kindle,400.0,4.4
321,the meridian ascent (rho agenda assimilation),Richard Phillips,47North,2017-8-8,Paperback,412.0,4.6
322,the stolen child,Keith Donohue,Anchor,2007-5-8,Hardcover,336.0,4.0
323,the naming of the beasts (felix castor),Mike Carey,"Little, Brown Book Group",2011-1-5,Hardcover,512.0,4.8
324,rain dance (sunshine & scythes) (volume 1),D.N. Erikson,CreateSpace Independent Publishing Platform,2018-1-1,Paperback,414.0,4.3
325,the broken eye (lightbringer),Brent Weeks,Orbit,2015-8-18,Paperback,864.0,4.6
326,last argument of kings (the first law),Joe Abercrombie,Orbit,2015-9-8,Hardcover,656.0,4.2
327,"quicksilver (the baroque cycle, vol. 1)",Neal Stephenson,William Morrow Paperbacks,2004-9-21,Paperback,917.0,3.8
328,the girl in the green silk gown (ghost roads),Seanan McGuire,DAW,2018-7-17,Hardcover,352.0,
329,wings of the storm (sigurd),Giles Kristian,Transworld Publishers,2017-9-1,Kindle,432.0,4.8
330,"the legend of eli monpress: book 1, 2 & 3 (ominubus edition)",Rachel Aaron,Orbit,2012-2-24,Paperback,1040.0,4.5
331,bayou born (the foundling series),Hailey Edwards,Piatkus Books,2017-10-17,Paperback,336.0,4.6
332,fall of light: book two of the kharkanas trilogy,Steven Erikson,Tor Books,2018-3-20,Kindle,864.0,3.8
333,the woodcutter,Kate Danley,47North,2012-11-6,Kindle,280.0,4.3
334,the night realm (spell weaver) (volume 1),Annette Marie,Dark Owl Fantasy Inc.,2017-10-16,Paperback,360.0,4.7
335,marion zimmer bradley's ravens of avalon,Diana L. Paxson,Ace,2008-8-5,Hardcover,394.0,4.1
336,cities of gold and glory (fabled lands) (volume 2),Jamie Thomson,Fabled Lands LLP,2017-3-15,Hardcover,240.0,4.3
337,tarzan of the apes (penguin classics),Edgar Rice Burroughs,Penguin Classics,1990-10-1,Hardcover,320.0,4.3
338,silver & bone (american alchemy - wild west),Oliver Altair,Striking Books,2017-9-21,Kindle,172.0,4.8
339,war of shadows (the ascendant kingdoms saga),Gail Z. Martin,Orbit,2015-4-21,Paperback,640.0,4.3
340,the path of daggers: book eight of 'the wheel of time',Robert Jordan,Tor Books,2013-11-12,Paperback,528.0,3.9
341,bran mak morn: the last king,Robert E. Howard,Del Rey,2005-5-31,Hardcover,400.0,4.3
342,"baltimore, or the steadfast tin soldier & the vampire",Christopher Golden,Dark Horse Books,2015-7-14,Kindle,288.0,4.4
343,votan and other novels (fantasy masterworks),John James,Gollancz,2014-8-12,Hardcover,512.0,
344,more than a game (fayroll),Andrey Vasilyev,Independently published,2017-2-13,Hardcover,327.0,4.2
345,el caballero de los siete reinos knight of the seven kingdoms-spanish (a vintage español original) (spanish edition),George R. R. Martin,Vintage Espanol,2015-4-21,Paperback,368.0,4.5
346,in thunder forged: iron kingdoms chronicles (the fall of llael),Ari Marmell,Pyr,2013-6-4,Hardcover,320.0,4.1
347,grimgar of fantasy and ash (light novel) vol. 2,Ao Jyumonji,Seven Seas,2017-8-8,Hardcover,280.0,4.3
348,fantasy in death,J. D. Robb,Berkley,2010-7-27,Paperback,,4.5
349,battle mage,Peter Flannery,Blackheart Books,2017-3-31,Hardcover,646.0,4.8
350,how to write science fiction & fantasy,Orson Scott Card,Writer's Digest Books,2001-9-15,Paperback,140.0,4.2
351,"fantasy art drawing skills: all the art techniques, demonstrations, and short cuts you need to master fantasy art",Socar Myles,Barron's Educational Series,2012-3-1,Paperback,128.0,4.6
352,"dragons & fantasy: unleash your creative beast as you conjure up dragons, fairies, ogres, and other fantastic creatures (drawing made easy)",Kythera of Anevern,Walter Foster Publishing,2009-4-1,Hardcover,64.0,4.4
353,a pro’s guide for winning at daily fantasy basketball,Joe Gallagher,Independently published,2017-9-29,Hardcover,44.0,4.1
354,comic & fantasy artist's photo reference: colossal collection of action poses,Buddy Scalera,IMPACT Books,2011-9-26,Paperback,320.0,4.3
356,witch craze: terror and fantasy in baroque germany,Lyndal Roper,Yale University Press,2006-10-31,Paperback,376.0,3.7
357,final fantasy xii the zodiac age game guide unofficial,Chala Dar,Hiddenstuff Entertainment LLC.,2017-9-29,Paperback,34.0,2.6
358,fantasy faces - a coloring book for adults and all ages!: featuring 25 fantasy illustrations by molly harrison,Molly Harrison,CreateSpace Independent Publishing Platform,2017-6-12,Paperback,52.0,4.5
359,amy brown faeries coloring book 4,Amy Brown,CreateSpace Independent Publishing Platform,2018-3-6,Paperback,44.0,
360,blackmark: an epic fantasy adventure sword and highland magic (the kingsmen chronicles) (volume 1),Jean Lowe Carlson,Jean Lowe Carlson,2016-6-8,Kindle,530.0,4.6
361,"l'amour, la fantasia (le livre de poche) (french edition)",Assia Djebar,Distribooks Inc,2001-10-1,Paperback,,4.7
362,snes classic: the ultimate guide to final fantasy iii,BlackNES Guy,CreateSpace Independent Publishing Platform,2017-12-11,Kindle,138.0,4.0
363,dawn of wonder (the wakening) (volume 1),Jonathan Renshaw,CreateSpace Independent Publishing Platform,2015-7-9,Paperback,710.0,4.6
364,"nice little dragons: adult coloring book (coloring pages for relaxation, stress relieving coloring book) (volume 2)",Tatiana Bogema (Stolova),CreateSpace Independent Publishing Platform,2018-3-4,Paperback,104.0,
